http://	<urlopen error no host given>
http://catallaxyfiles.com/2018/06/18/a-new-society-shattering-statistic/	HTTP Error 403: Forbidden
http://www.oecd.org/daf/inv/investment-policy/nationaltreatmentinstrument%20english.pdf	HTTP Error 404: Not Found
http://www.sacbee.com/2014/07/07/6538711/california-has-worlds-8th-largest.html	HTTP Error 404: Not Found
http://www.border.gov.au/about/reports-publications/reports/portfolio-budgets/2015-16	HTTP Error 404: NOT FOUND
http://ato.gov.au/About-ATO/Research-and-statistics/In-detail/Tax-statistics/Taxation-statistics-2010-11/?default=&page=1	HTTP Error 403: Forbidden
http://www.austlii.edu.au/au/legis/cth/consol_act/fwia2012306/s53.html	HTTP Error 404: File Not Found
http://www.igis.gov.au/aic/index.cfm	HTTP Error 404: Not Found
https://www.pm.gov.au/media/2014-03-04/address-2014-forestworks-dinner-canberra	HTTP Error 404: Not Found
http://www.taxi.vic.gov.au/drivers/taxi-drivers/driver-accreditation-training	HTTP Error 404: Not Found
http://www.kevinrudd.org.au/latest1_260813	<urlopen error [Errno 11001] getaddrinfo failed>
http://nucwed.aus.aunty.abc.net.au/news/2013-09-03/rudd-and-the-christian-vote/4932908	<urlopen error [Errno 11001] getaddrinfo failed>
http://blogs.abc.net.au/sa/2015/02/rowan-ramsey-on-the-liberal-leadership.html?site=northandwest&program=north_and_west_sa_mornings	HTTP Error 410: Gone
http://www.pcrm.org/pdfs/health/4foodgroups.pdf	HTTP Error 404: Not Found
http://tenplay.com.au/sport/cricket/features/womens-big-bash-league-2015-to-2016	HTTP Error 403: Forbidden
http://www.imo.org/OurWork/Facilitation/IllegalMigrants/Documents/Leaflet%20Rescue%20at%20sea.pdf	HTTP Error 404: NOT FOUND
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r2292_ems_a22ef2a1-396b-4c05-8b79-0bce077f340e/upload_pdf/73324rem.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/committees/estimate/2f6c75dd-e5a6-43e4-addf-62b8522cc2be/toc_pdf/Education,%20Employment%20and%20Workplace%20Relations%20Legislation%20Committee_2013_06_06_2009_Official.pdf;fileType=application%2Fpdf#search=%22committees/estimate/2f6c75dd-e5a6-43e4-addf-62b8522cc2be/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/85002e7c-56d5-4875-be11-147ed4bea861/toc_pdf/House%20of%20Representatives_2018_09_18_6568.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://cciwa.com/docs/default-source/food-industry-docs/hsrworkshop.pdf?sfvrsn=2	HTTP Error 404: Not Found
http://www.liberal.org.au/latest-news/2015/01/15/minister-employment-jobs-growth-and-falling-unemployment	HTTP Error 403: Forbidden
http://www.csiro.au/Portals/Publications/Research--Reports/Soil-Carbon-Sequestration-Potential-Report.aspx	HTTP Error 404: Not Found
http://www.premier.vic.gov.au/media-centre/transcripts/9176-full-transcript-of-media-conference-by-premier-denis-napthine-03-february-2014.html	HTTP Error 404: Not Found
https://www.ipa.org.au/publications/2063/national-food-plan-dismisses-north-australia-food-bowl	HTTP Error 403: Forbidden
http://nucwed.aus.aunty.abc.net.au/news/2014-09-04/debating-war-in-parliament/5710696	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.liberal.org.au/latest-news/2011/10/05/tony-abbott-interview-steve-price	HTTP Error 404: Not Found
http://www.coalonline.org/flash/viewer/default.asp?LogDocId=81343&PhyDocId=7811	HTTP Error 404: Not Found
http://www.pennywong.com.au/assets/OPPOSITION-BUDGET.pdf	HTTP Error 403: Forbidden
http://blogs.abc.net.au/tasmania/2014/02/abc-statewide-mornings-audio-on-demand-tuesday-18th-february.html?site=hobart&program=hobart_mornings	HTTP Error 410: Gone
http://www.joehockey.com/media-files/speeches/ContentPieces/100/download.pdf	HTTP Error 404: Not Found
http://www.afp.gov.au/media-centre/publications/platypus/previous-editions/2000/september-2000/1psmugl	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/2467909/upload_binary/2467909.pdf;fileType=application%2Fpdf#search=%22media/pressrel/2467909%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/1145615/upload_binary/1145615.pdf;fileType=application/pdf#search=%221980s%201987%20liberal%20party%20of%20australia%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansardr%2Fe794e7b3-6c6e-4c75-95a7-bf2e0c04c574%2F0119%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/genpdf/hansard80/hansardr80/1966-03-08/0155/hansard_frag.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.saf.org/LawReviews/McDowallLoftinAndWiersema.htm	HTTP Error 404: Not Found
https://espace.library.uq.edu.au/data/UQ_728429/gorr_plr_v29_pt1.pdf?Expires=1526520815&Signature=hEM1akKibrChl7L9UmEIMF0joRJWfKjeioJwVcxJ3wuoP1bz87kwlamPu0FYHY~FgFJ67dNm6tPXaRU-bsvCAcSwvR859zoHyJlTCmf~OHVgbDX1gwUzLEqe8Szm0RqIEQwTYSiR0VXJb3rJm8P6qDJXVrWhWcHgfTRef~U0eGIljK2PsYK8RQjv7Y8tI2Ej7mopCkqBzlYWi~Vl1WuNMqFs7EngaauAWkNuOJ3GrwcxOeUMTEXqBgp9NtYgbnDRjT5z9j2597SsjXLJ4CObDvsVtmup1ylap89CYuW6C~l8CMQw25RTX0Uiuxvw8rbh81G2ggxxtLVEyjSaUcTSZQ__&Key-Pair-Id=APKAJKNBJ4MJBJNC6NLQ	HTTP Error 403: Forbidden
http://ato.gov.au/Individuals/Investing/In-detail/Receiving-interest-and-dividends/Refunding-franking-credits---individuals/	HTTP Error 403: Forbidden
https://digital.law.washington.edu/dspace-law/bitstream/handle/1773.1/643/2PacRimLPolyJ009.pdf?sequence=1	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.humanservices.gov.au/customer/enablers/assets	HTTP Error 403: Forbidden
http://dfat.gov.au/publications/tgs/index.html#exports	HTTP Error 404: Not Found
http://www.pennywong.com.au/transcripts/891-abc-adelaide-drive-with-michael-smyth/	HTTP Error 403: Forbidden
http://www.rba.gov.au/publications/submissions/prod-comm-frst-home.pdf	HTTP Error 404: Not Found
http://www.mediastatements.wa.gov.au/pages/StatementDetails.aspx?listName=StatementsBarnett&StatId=7676	HTTP Error 404: Not Found
http://www.afp.gov.au/policing/international-deployment-group	HTTP Error 403: Forbidden
https://www.oecd-ilibrary.org/agriculture-and-food/oecd-fao-agricultural-outlook-2015/sugar-projections-consumption-per-capita_agr_outlook-2015-table135-en	HTTP Error 403: Forbidden
http://www.pm.gov.au/media/2014-05-02/council-australian-governments-press-conference-parliament-house-canberra-0	HTTP Error 404: Not Found
http://theairshed.com/airshed.htm	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r4347_ems_e301683b-7b39-4fde-a5f5-f7935d163802/upload_pdf/342572.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/committees/estimate/4446e065-3588-49c5-8646-32cd9da69994/toc_pdf/Economics%20Legislation%20Committee_2014_02_26_2264_Official.pdf;fileType=application%2Fpdf#search=%22committees/estimate/4446e065-3588-49c5-8646-32cd9da69994/0000%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/88794398-a5c7-4145-9d35-ec4d87b33631/toc_pdf/House%20of%20Representatives_2014_10_01_2865.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.ihpa.gov.au/internet/ihpa/publishing.nsf/Content/home-1	HTTP Error 404: Not Found
https://pmtranscripts.dpmc.gov.au/release/transcript-18553	<urlopen error [WinError 10061] No connection could be made because the target machine actively refused it>
http://www.joehockey.com/media/transcripts/details.aspx?s=506	HTTP Error 404: Not Found
https://disarmament-library.un.org/UNODA/Library.nsf/0959cbd7dc4103d685257631004e9d7e/d099c93183946e6b8525767e007622d4/$FILE/A-50-PV12.pdf	HTTP Error 404: Not Found
http://www.humanservices.gov.au/customer/enablers/centrelink/disability-support-pension/payment-rates	HTTP Error 403: Forbidden
http://www.peo.gov.au/students/fact_sheets/double_dissolution.html	HTTP Error 403: Forbidden
http://www.austlii.edu.au/au/cases/cth/HCA/1962/37.htm	HTTP Error 410: Gone
http://www.betterschools.gov.au/	<urlopen error [Errno 11001] getaddrinfo failed>
http://www.border.gov.au/about/reports-publications/research-statistics/statistics/live-in-australia/historical-migration-statistics	HTTP Error 404: NOT FOUND
http://www.csiro.au/en/Outcomes/Climate/Understanding/State-of-the-Climate-2014.aspx	HTTP Error 404: Not Found
http://www.aic.gov.au/media_library/publications/tcb/tcb002.pdf	HTTP Error 404: Not Found
http://www.pc.gov.au/__data/assets/pdf_file/0005/99554/wheat-export-report.pdf	HTTP Error 404: Not Found
http://www.liberal.org.au/lowering-company-tax	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/2825667/upload_binary/2825667.pdf;fileType=application%2Fpdf#search=%22media/pressrel/2825667%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/genpdf/hansard80/hansardr80/1966-03-09/0096/hansard_frag.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/1162129/upload_binary/1162129.pdf;fileType=application/pdf#search=%221990s%201996%20liberal-national%20coalition%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F2008-05-15%2F0147%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.liberal.org.au/latest-news/2012/11/30/tony-abbott-transcript-joint-doorstop-interview-wyatt-roy-mp-federal-member	HTTP Error 403: Forbidden
http://www.wgea.gov.au/sites/default/files/2013-08-27%20Gender%20Indicators%20%20fact%20sheet.pdf	HTTP Error 404: Not Found
http://ato.gov.au/uploadedFiles/Content/CR/Research_and_statistics/In_detail/Downloads/cor00345977_2011CH16PAYG.pdf	HTTP Error 403: Forbidden
http://bluestarline.com.au/category/news-archive/	HTTP Error 403: Forbidden
http://www.humanservices.gov.au/customer/enablers/income-test-pensions	HTTP Error 403: Forbidden
https://disarmament-library.un.org/UNODA/Library.nsf/0959cbd7dc4103d685257631004e9d7e/d099c93183946e6b8525767e007622d4/$FILE/A-50-PV12.pdf#page=15	HTTP Error 404: Not Found
http://www.joehockey.com/media/transcripts/details.aspx?s=508	HTTP Error 404: Not Found
http://www.perthairport.com.au/Files/Schedule_of_Fees__Charges_FY12_Final.pdf	HTTP Error 403: Forbidden
http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(96)12338-2/abstract	HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.The last 30x error message was: Found
http://www.minister.immi.gov.au/media/tb/2013/tb205627.htm	HTTP Error 404: NOT FOUND
http://www.aph.gov.au/~/media/05%20About%20Parliament/54%20Parliamentary%20Depts/548%20Parliamentary%20Budget%20Office/02-2013%20Australian%20Government%20Spending/20131210%20Australian%20government%20spending%20-%20chapter_1.pdf	HTTP Error 404: Not Found
http://www.medicareaustralia.gov.au/cgi-bin/broker.exe?_PROGRAM=sas.mbs_group_standard_report.sas&_SERVICE=default&DRILL=on&_DEBUG=0&GROUP=all+Medicare+by+MBS+categories&VAR=services&STAT=percapita&RPT_FMT=by+state&PTYPE=finyear&START_DT=201207&END_DT=201306	HTTP Error 500: Internal Server Error
http://servicesa.cdn.on.net/budget201415/docs/budgetp3-201415.pdf	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/9b96ae59-96ca-4e39-b984-8b520b432ef5/toc_pdf/House%20of%20Representatives_2012_11_29_1566_Official.pdf;fileType=application%2Fpdf#search=%22chamber/hansardr/9b96ae59-96ca-4e39-b984-8b520b432ef5/0158%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.humanservices.gov.au/customer/news/changes-to-disability-support-pension-from-1-July-2014	HTTP Error 403: Forbidden
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r4683_ems_7700c5fa-9494-45e9-85ea-df1696cbd58d/upload_pdf/11210rem.pdf;fileType=application/pdf#search=	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/committees/estimate/71add661-0cdf-4be9-9212-41ebce857c15/toc_pdf/Economics%20Legislation%20Committee_2017_05_29_5124.pdf;fileType%3Dapplication%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.imperial-tobacco.com/files/The_Evidence_is_Plain.pdf	HTTP Error 404: Not Found
http://adam-bandt.greensmps.org.au/content/media-releases/labor-pleading-liberals%E2%80%99-preferences-stay-parliament-greens	HTTP Error 404: Not Found
https://www.aer.gov.au/system/files/AER%20State%20of%20the%20energy%20market%202017%20-%20A4.pdf	HTTP Error 403: Forbidden
http://www.perthstadium.com.au/stadium-cost-plan	HTTP Error 403: Forbidden
http://www.joehockey.com/media/transcripts/details.aspx?s=626	HTTP Error 404: Not Found
http://www.bhpbilliton.com/home/businesses/ironore/Pages/default.aspx	HTTP Error 403: Forbidden
http://www.humanservices.gov.au/customer/services/centrelink/age-pension	HTTP Error 403: Forbidden
http://www.independent.co.uk/news/education/education-news/private-jewish-school-lgbt-issues-fail-ofsted-inspection-vishnitz-girls-london-orthodox-sex-british-a7809221.html	HTTP Error 404: Not Found
http://www.shenhuawatermark.com/html/Q&A/General/	HTTP Error 404: Not Found
http://ato.gov.au/uploadedFiles/Content/CR/Research_and_statistics/In_detail/Downloads/cor00345977_2011CH3COM.pdf	HTTP Error 403: Forbidden
http://www.moe.gov.cn/publicfiles/business/htmlfiles/moe/s8493/201412/181663.html	HTTP Error 403: Forbidden
http://media.smh.com.au/news/national-news/ofarrell-defends-rail-decision-5289298.html	HTTP Error 404: Not Found
http://servicesa.cdn.on.net/budget201415/media/2014-15-budget-commonwealth-cuts-south-australias-response.pdf	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/search/display/display.w3p;query=Id%3A%22chamber%2Fhansards%2F3f2eb05f-6585-4b7d-b633-9e4da207fcd7%2F0185%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/library/partypol/1299349/upload_binary/1299349.pdf;fileType=application/pdf#search=%221990s%201990%20liberal-national%20coalition%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/genpdf/hansard80/hansardr80/1973-04-11/0029/hansard_frag.pdf;fileType=application%2Fpdf#page=2	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.medicareaustralia.gov.au/provider/pubs/program/files/2526-explanation-of-pbs-pricing.pdf	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/media/pressrel/5YNX6/upload_binary/5ynx60.pdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://www.austlii.edu.au/au/cases/cth/HCA/1962/37.html	HTTP Error 410: Gone
http://dfat.gov.au/trade/agreements/chafta/fact-sheets/Pages/chafta-myths-versus-realities.aspx	HTTP Error 404: Not Found
http://www.peta.org.au/wp-content/uploads/ozvsk_72.pdf	HTTP Error 403: Forbidden
http://www.kyivpost.com/content/ukraine/factbox-russias-black-sea-fleet-in-ukraine-65036.html	HTTP Error 403: Forbidden
http://www.epa.gov/nsr/ghgpermitting.html	HTTP Error 404: Not Found
http://www.pm.gov.au/media/2014-05-22/joint-press-conference-hobart	HTTP Error 404: Not Found
http://www.graduatecareers.com.au/Research/GradJobsDollars/AllLevels/Agriculture/index.htm	HTTP Error 404: Not Found
http://www.liberal.org.au/latest-news/2013/01/31/tony-abbott-address-national-press-club-canberra	HTTP Error 403: Forbidden
http://www.humanservices.gov.au/customer/services/centrelink/child-care-benefit	HTTP Error 403: Forbidden
http://cf.datawrapper.de/0rxjJ/2/?&abcnewsembedheight=400	HTTP Error 403: Forbidden
http://www.independent.co.uk/news/uk/politics/clause-iv-what-is-it-and-why-is-it-so-divisive-10447639.html	HTTP Error 404: Not Found
http://www.spaa.asn.au/ceo-blog/blog/2013/perfect-storm-in-a-teacup-warnings-of-smsf-property-moneytrap-not-backed-by-figures.aspx#.Ul-EIFBmh8E	HTTP Error 404: Not Found
http://www.pc.gov.au/__data/assets/pdf_file/0006/132981/automotive-position.pdf	HTTP Error 404: Not Found
http://www.shenhuawatermark.com/html/Watermark/Environment/EIS/Introduction/	HTTP Error 404: Not Found
http://www.joehockey.com/media/transcripts/details.aspx?s=679	HTTP Error 404: Not Found
http://www.abc.net.au/4corners/stories/s72753.htm	HTTP Error 404: Not Found
http://parlinfo.aph.gov.au/parlInfo/download/legislation/ems/r4739_ems_6e48ef62-f308-44a1-b58d-744f3992c8a1/upload_pdf/366354.pdf;fileType=application%2Fpdf#search=%22legislation/ems/r4739_ems_6e48ef62-f308-44a1-b58d-744f3992c8a1%22	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/committees/estimate/77cf2410-e68a-4aa3-bf67-1539b655e07e/toc_pdf/Legal%20and%20Constitutional%20Affairs%20Legislation%20Committee_2014_11_20_3057_Official.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
http://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/a778b382-c7e2-48b6-8516-4e283ae68381/toc_pdf/House%20of%20Representatives_2015_05_13_3415.pdf;fileType=application%2Fpdf	<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:833)>
